"";"Jahr";"Kw";"AlterVon";"Geschlecht";"Mortality"
"4951";2017;11;60;"weiblich";12,7777
"4952";2017;12;60;"weiblich";12,3346
"4953";2017;13;60;"weiblich";11,042
"4954";2017;14;60;"weiblich";11,4852
"4955";2017;15;60;"weiblich";12,2238
"4956";2017;16;60;"weiblich";11,8176
"4957";2017;17;60;"weiblich";12,667
"4958";2017;18;60;"weiblich";12,7777
"4959";2017;19;60;"weiblich";12,8516
"4960";2017;20;60;"weiblich";11,3744
"4961";2017;21;60;"weiblich";11,6698
"4962";2017;22;60;"weiblich";10,8205
"4963";2017;23;60;"weiblich";11,2267
"4964";2017;24;60;"weiblich";11,5591
"4965";2017;25;60;"weiblich";12,5931
"4966";2017;26;60;"weiblich";10,8574
"4967";2017;27;60;"weiblich";12,0761
"4968";2017;28;60;"weiblich";12,63
"4969";2017;29;60;"weiblich";11,2636
"4970";2017;30;60;"weiblich";11,7806
"4971";2017;31;60;"weiblich";11,7068
"4972";2017;32;60;"weiblich";10,2665
"4973";2017;33;60;"weiblich";11,5221
"4974";2017;34;60;"weiblich";12,4084
"4975";2017;35;60;"weiblich";11,4113
"4976";2017;36;60;"weiblich";10,8943
"4977";2017;37;60;"weiblich";11,5221
"4978";2017;38;60;"weiblich";11,079
"4979";2017;39;60;"weiblich";11,1898
"4980";2017;40;60;"weiblich";10,4512
"4981";2017;41;60;"weiblich";11,9284
"4982";2017;42;60;"weiblich";11,7806
"4983";2017;43;60;"weiblich";11,4113
"4984";2017;44;60;"weiblich";11,042
"4985";2017;45;60;"weiblich";11,9284
"4986";2017;46;60;"weiblich";11,9653
"4987";2017;47;60;"weiblich";12,113
"4988";2017;48;60;"weiblich";12,0391
"4989";2017;49;60;"weiblich";11,8176
"4990";2017;50;60;"weiblich";12,0761
"4991";2017;51;60;"weiblich";13,147
"4992";2017;52;60;"weiblich";13,0732
"4993";2017;1;65;"weiblich";19,6912
"4994";2017;2;65;"weiblich";21,7949
"4995";2017;3;65;"weiblich";20,0278
"4996";2017;4;65;"weiblich";19,9016
"4997";2017;5;65;"weiblich";22,0895
"4998";2017;6;65;"weiblich";21,5846
"4999";2017;7;65;"weiblich";19,7753
"5000";2017;8;65;"weiblich";20,8693
"5001";2017;9;65;"weiblich";20,1961
"5002";2017;10;65;"weiblich";18,6393
"5003";2017;11;65;"weiblich";18,1344
"5004";2017;12;65;"weiblich";17,4191
"5005";2017;13;65;"weiblich";17,335
"5006";2017;14;65;"weiblich";17,2087
"5007";2017;15;65;"weiblich";16,5776
"5008";2017;16;65;"weiblich";17,4191
"5009";2017;17;65;"weiblich";16,3252
"5010";2017;18;65;"weiblich";17,6295
"5011";2017;19;65;"weiblich";17,9661
"5012";2017;20;65;"weiblich";18,3027
"5013";2017;21;65;"weiblich";18,3448
"5014";2017;22;65;"weiblich";16,4093
"5015";2017;23;65;"weiblich";17,0825
"5016";2017;24;65;"weiblich";18,2606
"5017";2017;25;65;"weiblich";19,2283
"5018";2017;26;65;"weiblich";16,9984
"5019";2017;27;65;"weiblich";18,1344
"5020";2017;28;65;"weiblich";17,924
"5021";2017;29;65;"weiblich";18,9338
"5022";2017;30;65;"weiblich";17,377
"5023";2017;31;65;"weiblich";17,8819
"5024";2017;32;65;"weiblich";17,2508
"5025";2017;33;65;"weiblich";19,607
"5026";2017;34;65;"weiblich";17,4191
"5027";2017;35;65;"weiblich";17,9661
"5028";2017;36;65;"weiblich";17,8399
"5029";2017;37;65;"weiblich";18,1344
"5030";2017;38;65;"weiblich";16,5776
"5031";2017;39;65;"weiblich";18,0923
"5032";2017;40;65;"weiblich";16,9984
"5033";2017;41;65;"weiblich";18,1344
"5034";2017;42;65;"weiblich";17,0825
"5035";2017;43;65;"weiblich";17,5453
"5036";2017;44;65;"weiblich";17,7557
"5037";2017;45;65;"weiblich";19,9857
"5038";2017;46;65;"weiblich";19,3125
"5039";2017;47;65;"weiblich";19,8174
"5040";2017;48;65;"weiblich";19,7753
"5041";2017;49;65;"weiblich";19,1442
"5042";2017;50;65;"weiblich";18,7655
"5043";2017;51;65;"weiblich";18,8076
"5044";2017;52;65;"weiblich";19,018
"5045";2017;1;70;"weiblich";31,8261
"5046";2017;2;70;"weiblich";35,8749
"5047";2017;3;70;"weiblich";36,0799
"5048";2017;4;70;"weiblich";34,9524
"5049";2017;5;70;"weiblich";38,5399
"5050";2017;6;70;"weiblich";35,0549
"5051";2017;7;70;"weiblich";37,0024
"5052";2017;8;70;"weiblich";37,6174
"5053";2017;9;70;"weiblich";32,4924
"5054";2017;10;70;"weiblich";32,0824
"5055";2017;11;70;"weiblich";29,1611
"5056";2017;12;70;"weiblich";27,1624
"5057";2017;13;70;"weiblich";29,7249
"5058";2017;14;70;"weiblich";30,0836
"5059";2017;15;70;"weiblich";28,3411
"5060";2017;16;70;"weiblich";29,8786
"5061";2017;17;70;"weiblich";31,6724
"5062";2017;18;70;"weiblich";27,5212
"5063";2017;19;70;"weiblich";29,4174
"5064";2017;20;70;"weiblich";26,8549
"5065";2017;21;70;"weiblich";27,4699
"5066";2017;22;70;"weiblich";27,8799
"5067";2017;23;70;"weiblich";24,6512
"5068";2017;24;70;"weiblich";25,1124
"5069";2017;25;70;"weiblich";28,3411
"5070";2017;26;70;"weiblich";25,7274
"5071";2017;27;70;"weiblich";27,5724
"5072";2017;28;70;"weiblich";25,0612
"5073";2017;29;70;"weiblich";27,7262
"5074";2017;30;70;"weiblich";27,1624
"5075";2017;31;70;"weiblich";26,8549
"5076";2017;32;70;"weiblich";25,5224
"5077";2017;33;70;"weiblich";27,9824
"5078";2017;34;70;"weiblich";26,0862
"5079";2017;35;70;"weiblich";25,6249
"5080";2017;36;70;"weiblich";27,1624
"5081";2017;37;70;"weiblich";28,9049
"5082";2017;38;70;"weiblich";27,1624
"5083";2017;39;70;"weiblich";28,5461
"5084";2017;40;70;"weiblich";27,5212
"5085";2017;41;70;"weiblich";28,9561
"5086";2017;42;70;"weiblich";28,0336
"5087";2017;43;70;"weiblich";27,8799
"5088";2017;44;70;"weiblich";27,5212
"5089";2017;45;70;"weiblich";29,0586
"5090";2017;46;70;"weiblich";25,6762
"5091";2017;47;70;"weiblich";28,5974
"5092";2017;48;70;"weiblich";27,9312
"5093";2017;49;70;"weiblich";30,5449
"5094";2017;50;70;"weiblich";29,9299
"5095";2017;51;70;"weiblich";29,5199
"5096";2017;52;70;"weiblich";31,2624
"5097";2017;1;75;"weiblich";56,2244
"5098";2017;2;75;"weiblich";56,1417
"5099";2017;3;75;"weiblich";53,2065
"5100";2017;4;75;"weiblich";57,4646
"5101";2017;5;75;"weiblich";63,6245
"5102";2017;6;75;"weiblich";59,5317
"5103";2017;7;75;"weiblich";59,8211
"5104";2017;8;75;"weiblich";56,7618
"5105";2017;9;75;"weiblich";54,6534
"5106";2017;10;75;"weiblich";49,155
"5107";2017;11;75;"weiblich";51,9249
"5108";2017;12;75;"weiblich";47,2533
"5109";2017;13;75;"weiblich";46,1784
"5110";2017;14;75;"weiblich";47,5427
"5111";2017;15;75;"weiblich";46,4265
"5112";2017;16;75;"weiblich";46,2197
"5113";2017;17;75;"weiblich";45,1035
"5114";2017;18;75;"weiblich";47,2533
"5115";2017;19;75;"weiblich";46,2611
"5116";2017;20;75;"weiblich";44,3594
"5117";2017;21;75;"weiblich";42,7057
"5118";2017;22;75;"weiblich";44,7315
"5119";2017;23;75;"weiblich";41,1761
"5120";2017;24;75;"weiblich";42,2923
"5121";2017;25;75;"weiblich";43,7393
"5122";2017;26;75;"weiblich";44,5247
"5123";2017;27;75;"weiblich";41,1761
"5124";2017;28;75;"weiblich";42,623
"5125";2017;29;75;"weiblich";43,1191
"5126";2017;30;75;"weiblich";43,1605
"5127";2017;31;75;"weiblich";43,5325
"5128";2017;32;75;"weiblich";42,7057
"5129";2017;33;75;"weiblich";43,0778
"5130";2017;34;75;"weiblich";40,8867
"5131";2017;35;75;"weiblich";41,3001
"5132";2017;36;75;"weiblich";40,7627
"5133";2017;37;75;"weiblich";43,946
"5134";2017;38;75;"weiblich";44,0286
"5135";2017;39;75;"weiblich";42,1269
"5136";2017;40;75;"weiblich";43,7806
"5137";2017;41;75;"weiblich";46,6745
"5138";2017;42;75;"weiblich";44,4834
"5139";2017;43;75;"weiblich";41,9202
"5140";2017;44;75;"weiblich";42,7884
"5141";2017;45;75;"weiblich";45,2689
"5142";2017;46;75;"weiblich";47,8321
"5143";2017;47;75;"weiblich";42,499
"5144";2017;48;75;"weiblich";44,8968
"5145";2017;49;75;"weiblich";47,0879
"5146";2017;50;75;"weiblich";47,6254
"5147";2017;51;75;"weiblich";48,3695
"5148";2017;52;75;"weiblich";47,336
"5149";2017;1;80;"weiblich";111,882
"5150";2017;2;80;"weiblich";120,093
"5151";2017;3;80;"weiblich";112,9476
"5152";2017;4;80;"weiblich";121,4719
"5153";2017;5;80;"weiblich";130,247
"5154";2017;6;80;"weiblich";126,4235
"5155";2017;7;80;"weiblich";125,1073
"5156";2017;8;80;"weiblich";122,7882
"5157";2017;9;80;"weiblich";119,2155
"5158";2017;10;80;"weiblich";104,9246
"5159";2017;11;80;"weiblich";102,8562
"5160";2017;12;80;"weiblich";90,6965
"5161";2017;13;80;"weiblich";95,7108
"5162";2017;14;80;"weiblich";87,8759
"5163";2017;15;80;"weiblich";93,8931
"5164";2017;16;80;"weiblich";87,1238
"5165";2017;17;80;"weiblich";95,0214
"5166";2017;18;80;"weiblich";91,5113
"5167";2017;19;80;"weiblich";95,084
"5168";2017;20;80;"weiblich";94,4572
"5169";2017;21;80;"weiblich";92,6396
"5170";2017;22;80;"weiblich";94,8333
"5171";2017;23;80;"weiblich";87,6879
"5172";2017;24;80;"weiblich";86,5597
"5173";2017;25;80;"weiblich";92,9529
"5174";2017;26;80;"weiblich";86,4343
"5175";2017;27;80;"weiblich";92,0128
"5176";2017;28;80;"weiblich";86,8104
"5177";2017;29;80;"weiblich";88,1893
"5178";2017;30;80;"weiblich";89,2549
"5179";2017;31;80;"weiblich";88,252
"5180";2017;32;80;"weiblich";88,0013
"5181";2017;33;80;"weiblich";90,5085
"5182";2017;34;80;"weiblich";83,4884
"5183";2017;35;80;"weiblich";93,0783
"5184";2017;36;80;"weiblich";86,497
"5185";2017;37;80;"weiblich";84,6793
"5186";2017;38;80;"weiblich";91,0726
"5187";2017;39;80;"weiblich";93,3917
"5188";2017;40;80;"weiblich";93,329
"5189";2017;41;80;"weiblich";95,8362
"5190";2017;42;80;"weiblich";94,0812
"5191";2017;43;80;"weiblich";98,7821
"5192";2017;44;80;"weiblich";90,2577
"5193";2017;45;80;"weiblich";94,4572
"5194";2017;46;80;"weiblich";96,7137
"5195";2017;47;80;"weiblich";100,5371
"5196";2017;48;80;"weiblich";102,3548
"5197";2017;49;80;"weiblich";101,2266
"5198";2017;50;80;"weiblich";105,4261
"5199";2017;51;80;"weiblich";105,8021
"5200";2017;52;80;"weiblich";101,916
"5201";2018;1;0;"weiblich";0,939
"5202";2018;2;0;"weiblich";1,0495
"5203";2018;3;0;"weiblich";0,9206
"5204";2018;4;0;"weiblich";1,2705
"5205";2018;5;0;"weiblich";1,3625
"5206";2018;6;0;"weiblich";1,3625
"5207";2018;7;0;"weiblich";1,2336
"5208";2018;8;0;"weiblich";0,847
"5209";2018;9;0;"weiblich";1,0863
"5210";2018;10;0;"weiblich";1,2889
"5211";2018;11;0;"weiblich";1,1047
"5212";2018;12;0;"weiblich";0,939
"5213";2018;13;0;"weiblich";1,1232
"5214";2018;14;0;"weiblich";1,0863
"5215";2018;15;0;"weiblich";0,8101
"5216";2018;16;0;"weiblich";0,9943
"5217";2018;17;0;"weiblich";1,2336
"5218";2018;18;0;"weiblich";0,9574
"5219";2018;19;0;"weiblich";0,9759
"5220";2018;20;0;"weiblich";0,8654
"5221";2018;21;0;"weiblich";0,8654
"5222";2018;22;0;"weiblich";0,9206
"5223";2018;23;0;"weiblich";1,3809
"5224";2018;24;0;"weiblich";1,0495
"5225";2018;25;0;"weiblich";0,9022
"5226";2018;26;0;"weiblich";0,939
"5227";2018;27;0;"weiblich";1,0127
"5228";2018;28;0;"weiblich";0,847
"5229";2018;29;0;"weiblich";0,939
"5230";2018;30;0;"weiblich";0,9574
"5231";2018;31;0;"weiblich";0,939
"5232";2018;32;0;"weiblich";1,0127
"5233";2018;33;0;"weiblich";1,0311
"5234";2018;34;0;"weiblich";1,1968
"5235";2018;35;0;"weiblich";0,6628
"5236";2018;36;0;"weiblich";0,7733
"5237";2018;37;0;"weiblich";0,9206
"5238";2018;38;0;"weiblich";1,0311
"5239";2018;39;0;"weiblich";0,9759
"5240";2018;40;0;"weiblich";0,9759
"5241";2018;41;0;"weiblich";0,8101
"5242";2018;42;0;"weiblich";1,0127
"5243";2018;43;0;"weiblich";0,8838
"5244";2018;44;0;"weiblich";0,8654
"5245";2018;45;0;"weiblich";0,8285
"5246";2018;46;0;"weiblich";0,8285
"5247";2018;47;0;"weiblich";0,9943
"5248";2018;48;0;"weiblich";0,939
"5249";2018;49;0;"weiblich";0,8101
"5250";2018;50;0;"weiblich";0,9574
"5251";2018;51;0;"weiblich";1,0311
"5252";2018;52;0;"weiblich";1,0679
"5253";2018;1;30;"weiblich";0,6605
"5254";2018;2;30;"weiblich";0,8937
"5255";2018;3;30;"weiblich";0,6994
"5256";2018;4;30;"weiblich";0,6217
"5257";2018;5;30;"weiblich";0,8159
"5258";2018;6;30;"weiblich";0,5828
"5259";2018;7;30;"weiblich";0,7382
"5260";2018;8;30;"weiblich";0,6217
"5261";2018;9;30;"weiblich";0,7382
"5262";2018;10;30;"weiblich";0,8548
"5263";2018;11;30;"weiblich";0,7771
"5264";2018;12;30;"weiblich";0,4662
"5265";2018;13;30;"weiblich";0,6217
"5266";2018;14;30;"weiblich";0,7382
"5267";2018;15;30;"weiblich";0,6217
"5268";2018;16;30;"weiblich";0,7382
"5269";2018;17;30;"weiblich";0,6217
"5270";2018;18;30;"weiblich";0,5828
"5271";2018;19;30;"weiblich";0,5828
"5272";2018;20;30;"weiblich";0,4662
"5273";2018;21;30;"weiblich";1,0879
"5274";2018;22;30;"weiblich";0,9714
"5275";2018;23;30;"weiblich";0,6994
"5276";2018;24;30;"weiblich";0,6217
"5277";2018;25;30;"weiblich";0,3885
"5278";2018;26;30;"weiblich";0,8159
"5279";2018;27;30;"weiblich";0,8159
"5280";2018;28;30;"weiblich";0,6217
"5281";2018;29;30;"weiblich";0,6217
"5282";2018;30;30;"weiblich";0,8548
"5283";2018;31;30;"weiblich";0,8548
"5284";2018;32;30;"weiblich";0,9325
"5285";2018;33;30;"weiblich";0,6994
"5286";2018;34;30;"weiblich";0,6217
"5287";2018;35;30;"weiblich";0,5051
"5288";2018;36;30;"weiblich";0,9325
"5289";2018;37;30;"weiblich";0,5051
"5290";2018;38;30;"weiblich";0,6217
"5291";2018;39;30;"weiblich";0,5051
"5292";2018;40;30;"weiblich";0,4662
"5293";2018;41;30;"weiblich";0,4662
"5294";2018;42;30;"weiblich";0,5051
"5295";2018;43;30;"weiblich";0,8548
"5296";2018;44;30;"weiblich";0,6605
"5297";2018;45;30;"weiblich";0,7382
"5298";2018;46;30;"weiblich";0,7382
"5299";2018;47;30;"weiblich";0,6605
"5300";2018;48;30;"weiblich";0,5439
"5301";2018;49;30;"weiblich";0,7382
"5302";2018;50;30;"weiblich";0,8548
"5303";2018;51;30;"weiblich";0,6217
"5304";2018;52;30;"weiblich";0,4274
"5305";2018;1;35;"weiblich";0,9018
"5306";2018;2;35;"weiblich";1,0586
"5307";2018;3;35;"weiblich";0,6273
"5308";2018;4;35;"weiblich";0,8233
"5309";2018;5;35;"weiblich";0,8233
"5310";2018;6;35;"weiblich";0,8626
"5311";2018;7;35;"weiblich";0,8626
"5312";2018;8;35;"weiblich";1,4507
"5313";2018;9;35;"weiblich";1,2939
"5314";2018;10;35;"weiblich";1,2154
"5315";2018;11;35;"weiblich";1,3723
"5316";2018;12;35;"weiblich";0,941
"5317";2018;13;35;"weiblich";1,0586
"5318";2018;14;35;"weiblich";0,9018
"5319";2018;15;35;"weiblich";0,9802
"5320";2018;16;35;"weiblich";1,2154
"5321";2018;17;35;"weiblich";1,0194
"5322";2018;18;35;"weiblich";1,7252
"5323";2018;19;35;"weiblich";1,0586
"5324";2018;20;35;"weiblich";0,9018
"5325";2018;21;35;"weiblich";1,137
"5326";2018;22;35;"weiblich";0,5097
"5327";2018;23;35;"weiblich";1,0586
"5328";2018;24;35;"weiblich";0,7841
"5329";2018;25;35;"weiblich";1,0586
"5330";2018;26;35;"weiblich";1,2939
"5331";2018;27;35;"weiblich";1,137
"5332";2018;28;35;"weiblich";0,941
"5333";2018;29;35;"weiblich";1,0978
"5334";2018;30;35;"weiblich";0,7841
"5335";2018;31;35;"weiblich";1,2154
"5336";2018;32;35;"weiblich";1,0586
"5337";2018;33;35;"weiblich";1,0586
"5338";2018;34;35;"weiblich";1,137
"5339";2018;35;35;"weiblich";0,6273
"5340";2018;36;35;"weiblich";0,9802
"5341";2018;37;35;"weiblich";0,6273
"5342";2018;38;35;"weiblich";1,137
"5343";2018;39;35;"weiblich";0,7449
"5344";2018;40;35;"weiblich";0,9018
"5345";2018;41;35;"weiblich";1,2546
"5346";2018;42;35;"weiblich";1,0194
"5347";2018;43;35;"weiblich";1,0194
"5348";2018;44;35;"weiblich";0,7449
"5349";2018;45;35;"weiblich";1,2546
"5350";2018;46;35;"weiblich";1,2154
"5351";2018;47;35;"weiblich";1,3331
"5352";2018;48;35;"weiblich";0,941
"5353";2018;49;35;"weiblich";1,2154
"5354";2018;50;35;"weiblich";1,0194
"5355";2018;51;35;"weiblich";0,941
"5356";2018;52;35;"weiblich";0,7449
"5357";2018;1;40;"weiblich";1,7247
"5358";2018;2;40;"weiblich";1,0096
"5359";2018;3;40;"weiblich";1,5144
"5360";2018;4;40;"weiblich";1,5564
"5361";2018;5;40;"weiblich";1,6406
"5362";2018;6;40;"weiblich";1,893
"5363";2018;7;40;"weiblich";2,0613
"5364";2018;8;40;"weiblich";1,9771
"5365";2018;9;40;"weiblich";2,6923
"5366";2018;10;40;"weiblich";2,0192
"5367";2018;11;40;"weiblich";1,9351
"5368";2018;12;40;"weiblich";1,9351
"5369";2018;13;40;"weiblich";1,5564
"5370";2018;14;40;"weiblich";1,9771
"5371";2018;15;40;"weiblich";1,4302
"5372";2018;16;40;"weiblich";1,7247
"5373";2018;17;40;"weiblich";1,7668
"5374";2018;18;40;"weiblich";1,5144
"5375";2018;19;40;"weiblich";2,0613
"5376";2018;20;40;"weiblich";1,3882
"5377";2018;21;40;"weiblich";1,2199
"5378";2018;22;40;"weiblich";1,304
"5379";2018;23;40;"weiblich";1,6827
"5380";2018;24;40;"weiblich";1,3882
"5381";2018;25;40;"weiblich";1,5985
"5382";2018;26;40;"weiblich";1,3461
"5383";2018;27;40;"weiblich";1,3882
"5384";2018;28;40;"weiblich";1,5144
"5385";2018;29;40;"weiblich";1,7668
"5386";2018;30;40;"weiblich";1,5144
"5387";2018;31;40;"weiblich";1,893
"5388";2018;32;40;"weiblich";1,4302
"5389";2018;33;40;"weiblich";1,2199
"5390";2018;34;40;"weiblich";1,6406
"5391";2018;35;40;"weiblich";0,8834
"5392";2018;36;40;"weiblich";1,262
"5393";2018;37;40;"weiblich";1,6406
"5394";2018;38;40;"weiblich";1,304
"5395";2018;39;40;"weiblich";1,1358
"5396";2018;40;40;"weiblich";1,6827
"5397";2018;41;40;"weiblich";1,8509
"5398";2018;42;40;"weiblich";1,304
"5399";2018;43;40;"weiblich";1,304
"5400";2018;44;40;"weiblich";1,5144
"5401";2018;45;40;"weiblich";1,4302
"5402";2018;46;40;"weiblich";1,4302
"5403";2018;47;40;"weiblich";1,4723
"5404";2018;48;40;"weiblich";1,1778
"5405";2018;49;40;"weiblich";1,8089
"5406";2018;50;40;"weiblich";1,4723
"5407";2018;51;40;"weiblich";1,6827
"5408";2018;52;40;"weiblich";1,6827
"5409";2018;1;45;"weiblich";2,9211
"5410";2018;2;45;"weiblich";2,7852
"5411";2018;3;45;"weiblich";2,9211
"5412";2018;4;45;"weiblich";2,4456
"5413";2018;5;45;"weiblich";2,8871
"5414";2018;6;45;"weiblich";2,3437
"5415";2018;7;45;"weiblich";3,1928
"5416";2018;8;45;"weiblich";3,5325
"5417";2018;9;45;"weiblich";3,2608
"5418";2018;10;45;"weiblich";3,4306
"5419";2018;11;45;"weiblich";2,989
"5420";2018;12;45;"weiblich";2,9551
"5421";2018;13;45;"weiblich";2,7852
"5422";2018;14;45;"weiblich";2,5814
"5423";2018;15;45;"weiblich";2,5814
"5424";2018;16;45;"weiblich";2,6154
"5425";2018;17;45;"weiblich";2,1738
"5426";2018;18;45;"weiblich";2,5814
"5427";2018;19;45;"weiblich";2,6154
"5428";2018;20;45;"weiblich";2,4456
"5429";2018;21;45;"weiblich";2,9211
"5430";2018;22;45;"weiblich";2,5475
"5431";2018;23;45;"weiblich";2,9551
"5432";2018;24;45;"weiblich";2,4795
"5433";2018;25;45;"weiblich";2,6494
"5434";2018;26;45;"weiblich";2,5814
"5435";2018;27;45;"weiblich";2,2757
"5436";2018;28;45;"weiblich";2,7513
"5437";2018;29;45;"weiblich";2,6833
"5438";2018;30;45;"weiblich";2,038
"5439";2018;31;45;"weiblich";2,1738
"5440";2018;32;45;"weiblich";2,6154
"5441";2018;33;45;"weiblich";2,4456
"5442";2018;34;45;"weiblich";2,5814
"5443";2018;35;45;"weiblich";2,5475
"5444";2018;36;45;"weiblich";2,4795
"5445";2018;37;45;"weiblich";2,5475
"5446";2018;38;45;"weiblich";2,3097
"5447";2018;39;45;"weiblich";2,7513
"5448";2018;40;45;"weiblich";2,4795
"5449";2018;41;45;"weiblich";2,5814
"5450";2018;42;45;"weiblich";2,3097
"5451";2018;43;45;"weiblich";2,7513
"5452";2018;44;45;"weiblich";2,6494
"5453";2018;45;45;"weiblich";2,4456
"5454";2018;46;45;"weiblich";2,3776
"5455";2018;47;45;"weiblich";2,8192
"5456";2018;48;45;"weiblich";2,4116
"5457";2018;49;45;"weiblich";2,3097
"5458";2018;50;45;"weiblich";2,2078
"5459";2018;51;45;"weiblich";2,1738
"5460";2018;52;45;"weiblich";2,8192
"5461";2018;1;50;"weiblich";4,6955
"5462";2018;2;50;"weiblich";4,2608
"5463";2018;3;50;"weiblich";4,7825
"5464";2018;4;50;"weiblich";4,0868
"5465";2018;5;50;"weiblich";4,2608
"5466";2018;6;50;"weiblich";4,5796
"5467";2018;7;50;"weiblich";5,0723
"5468";2018;8;50;"weiblich";5,4491
"5469";2018;9;50;"weiblich";5,1883
"5470";2018;10;50;"weiblich";6,3767
"5471";2018;11;50;"weiblich";4,4926
"5472";2018;12;50;"weiblich";4,2318
"5473";2018;13;50;"weiblich";4,5506
"5474";2018;14;50;"weiblich";4,6955
"5475";2018;15;50;"weiblich";5,0723
"5476";2018;16;50;"weiblich";4,2318
"5477";2018;17;50;"weiblich";4,2028
"5478";2018;18;50;"weiblich";4,1448
"5479";2018;19;50;"weiblich";4,0579
"5480";2018;20;50;"weiblich";3,739
"5481";2018;21;50;"weiblich";4,4926
"5482";2018;22;50;"weiblich";4,3477
"5483";2018;23;50;"weiblich";4,2897
"5484";2018;24;50;"weiblich";4,1448
"5485";2018;25;50;"weiblich";4,8984
"5486";2018;26;50;"weiblich";4,2318
"5487";2018;27;50;"weiblich";4,5796
"5488";2018;28;50;"weiblich";4,2028
"5489";2018;29;50;"weiblich";4,2897
"5490";2018;30;50;"weiblich";4,1448
"5491";2018;31;50;"weiblich";4,7535
"5492";2018;32;50;"weiblich";4,3477
"5493";2018;33;50;"weiblich";4,9274
"5494";2018;34;50;"weiblich";4,1448
"5495";2018;35;50;"weiblich";3,9999
"5496";2018;36;50;"weiblich";4,5506
"5497";2018;37;50;"weiblich";4,4636
"5498";2018;38;50;"weiblich";4,3187
"5499";2018;39;50;"weiblich";3,6521
"5500";2018;40;50;"weiblich";4,4347
"5501";2018;41;50;"weiblich";4,1738
"5502";2018;42;50;"weiblich";3,681
"5503";2018;43;50;"weiblich";4,6086
"5504";2018;44;50;"weiblich";4,2028
"5505";2018;45;50;"weiblich";4,2028
"5506";2018;46;50;"weiblich";3,71
"5507";2018;47;50;"weiblich";4,8694
"5508";2018;48;50;"weiblich";4,4347
"5509";2018;49;50;"weiblich";4,9564
"5510";2018;50;50;"weiblich";4,1158
"5511";2018;51;50;"weiblich";3,855
"5512";2018;52;50;"weiblich";4,4636
"5513";2018;1;55;"weiblich";8,3925
"5514";2018;2;55;"weiblich";7,8309
"5515";2018;3;55;"weiblich";8,0181
"5516";2018;4;55;"weiblich";7,7373
"5517";2018;5;55;"weiblich";7,9245
"5518";2018;6;55;"weiblich";8,1741
"5519";2018;7;55;"weiblich";7,7997
"5520";2018;8;55;"weiblich";9,3597
"5521";2018;9;55;"weiblich";9,8277
"5522";2018;10;55;"weiblich";9,9213
"5523";2018;11;55;"weiblich";9,7965
"5524";2018;12;55;"weiblich";8,8293
"5525";2018;13;55;"weiblich";7,3005
"5526";2018;14;55;"weiblich";7,7685
"5527";2018;15;55;"weiblich";7,3005
"5528";2018;16;55;"weiblich";7,3629
"5529";2018;17;55;"weiblich";6,9261
"5530";2018;18;55;"weiblich";7,1445
"5531";2018;19;55;"weiblich";7,4253
"5532";2018;20;55;"weiblich";6,9261
"5533";2018;21;55;"weiblich";7,8933
"5534";2018;22;55;"weiblich";7,6437
"5535";2018;23;55;"weiblich";6,7078
"5536";2018;24;55;"weiblich";7,2381
"5537";2018;25;55;"weiblich";7,0197
"5538";2018;26;55;"weiblich";6,739
"5539";2018;27;55;"weiblich";6,6142
"5540";2018;28;55;"weiblich";7,5501
"5541";2018;29;55;"weiblich";6,7078
"5542";2018;30;55;"weiblich";7,3629
"5543";2018;31;55;"weiblich";8,3925
"5544";2018;32;55;"weiblich";6,7702
"5545";2018;33;55;"weiblich";6,739
"5546";2018;34;55;"weiblich";7,9557
"5547";2018;35;55;"weiblich";7,0197
"5548";2018;36;55;"weiblich";7,9245
"5549";2018;37;55;"weiblich";6,7702
"5550";2018;38;55;"weiblich";7,0197
"5551";2018;39;55;"weiblich";7,5501
"5552";2018;40;55;"weiblich";6,8949
"5553";2018;41;55;"weiblich";7,0821
"5554";2018;42;55;"weiblich";7,2381
"5555";2018;43;55;"weiblich";7,0509
"5556";2018;44;55;"weiblich";7,7061
"5557";2018;45;55;"weiblich";8,3613
"5558";2018;46;55;"weiblich";6,9885
"5559";2018;47;55;"weiblich";6,9573
"5560";2018;48;55;"weiblich";7,7997
"5561";2018;49;55;"weiblich";6,8637
"5562";2018;50;55;"weiblich";8,0805
"5563";2018;51;55;"weiblich";8,5173
"5564";2018;52;55;"weiblich";7,5189
"5565";2018;1;60;"weiblich";12,668
"5566";2018;2;60;"weiblich";11,8672
"5567";2018;3;60;"weiblich";12,8864
"5568";2018;4;60;"weiblich";13,5781
"5569";2018;5;60;"weiblich";12,0856
"5570";2018;6;60;"weiblich";12,2312
"5571";2018;7;60;"weiblich";14,1969
"5572";2018;8;60;"weiblich";15,471
"5573";2018;9;60;"weiblich";15,471
"5574";2018;10;60;"weiblich";17,8372
"5575";2018;11;60;"weiblich";15,6894
"5576";2018;12;60;"weiblich";14,4882
"5577";2018;13;60;"weiblich";13,2505
"5578";2018;14;60;"weiblich";13,5053
"5579";2018;15;60;"weiblich";11,94
"5580";2018;16;60;"weiblich";11,758
"5581";2018;17;60;"weiblich";12,0128
"5582";2018;18;60;"weiblich";11,6852
"5583";2018;19;60;"weiblich";12,4132
"5584";2018;20;60;"weiblich";10,6295
"5585";2018;21;60;"weiblich";11,6488
"5586";2018;22;60;"weiblich";11,1755
"5587";2018;23;60;"weiblich";11,6852
